ts,close_bn,close_gt,gap_bps,regime
2026-07-14 14:33:00+00:00,206.84,206.8,-1.9338619222586395,session
2026-07-14 14:34:00+00:00,207.12,207.0,-5.793742757821407,session
2026-07-14 14:35:00+00:00,207.05,206.97,-3.86380101424888,session
2026-07-14 14:36:00+00:00,206.88,206.89,0.4833720030927857,session
2026-07-14 14:37:00+00:00,206.78,206.84,2.9016345874843807,session
2026-07-14 14:38:00+00:00,206.9,206.93,1.4499758337360724,session
2026-07-14 14:39:00+00:00,206.76,206.79,1.4509576320365092,session
2026-07-14 14:40:00+00:00,206.68,206.64,-1.9353590090975814,session
2026-07-14 14:41:00+00:00,206.73,206.68,-2.418613650654322,session
2026-07-14 14:42:00+00:00,206.56,206.57,0.4841208365613525,session
2026-07-14 14:43:00+00:00,206.41,206.4,-0.48447265151851937,session
2026-07-14 14:44:00+00:00,206.58,206.48,-4.840739665021854,session
2026-07-14 14:45:00+00:00,206.76,206.58,-8.705745792221276,session
2026-07-14 14:46:00+00:00,206.55,206.54,-0.48414427499476886,session
2026-07-14 14:47:00+00:00,206.56,206.6,1.9364833462431896,session
2026-07-14 14:48:00+00:00,206.76,206.75,-0.4836525440121697,session
2026-07-14 14:49:00+00:00,206.59,206.68,4.356454813883026,session
2026-07-14 14:50:00+00:00,206.82,206.61,-10.153756890047827,session
2026-07-14 14:51:00+00:00,207.2,207.15,-2.4131274131267144,session
2026-07-14 14:52:00+00:00,207.39,207.36,-1.4465499783000713,session
2026-07-14 14:53:00+00:00,207.34,207.39,2.4114980225697913,session
2026-07-14 14:54:00+00:00,207.46,207.39,-3.3741444133816856,session
2026-07-14 14:55:00+00:00,207.65,207.59,-2.8894774861543127,session
2026-07-14 14:56:00+00:00,207.54,207.62,3.854678616170837,session
2026-07-14 14:57:00+00:00,207.55,207.5,-2.409058058300273,session
2026-07-14 14:58:00+00:00,207.68,207.54,-6.741140215716923,session
2026-07-14 14:59:00+00:00,207.57,207.54,-1.4452955629429276,session
2026-07-14 15:00:00+00:00,207.58,207.7,5.7809037479517045,session
2026-07-14 15:01:00+00:00,207.52,207.51,-0.48188126445691815,session
2026-07-14 15:02:00+00:00,207.54,207.55,0.4818348270219097,session
2026-07-14 15:03:00+00:00,207.43,207.52,4.338813093573979,session
2026-07-14 15:04:00+00:00,207.6,207.68,3.853564547207089,session
2026-07-14 15:05:00+00:00,207.8,207.89,4.3310875842150764,session
2026-07-14 15:06:00+00:00,207.94,208.01,3.366355679521593,session
2026-07-14 15:07:00+00:00,208.12,208.21,4.324428214492748,session
2026-07-14 15:08:00+00:00,208.34,208.36,0.95996928098252,session
2026-07-14 15:09:00+00:00,208.27,208.21,-2.8808757862386347,session
2026-07-14 15:10:00+00:00,208.07,208.08,0.4806074878649369,session
2026-07-14 15:11:00+00:00,207.98,207.95,-1.4424463890760908,session
2026-07-14 15:12:00+00:00,208.19,208.17,-0.9606609347234674,session
2026-07-14 15:13:00+00:00,208.17,208.19,0.9607532305322408,session
2026-07-14 15:14:00+00:00,208.0,208.01,0.4807692307684519,session
2026-07-14 15:15:00+00:00,208.04,208.06,0.961353585848812,session
2026-07-14 15:16:00+00:00,208.06,208.11,2.4031529366541626,session
2026-07-14 15:17:00+00:00,208.26,208.2,-2.8810141169688386,session
2026-07-14 15:18:00+00:00,208.3,208.24,-2.880460873739832,session
2026-07-14 15:19:00+00:00,208.29,208.07,-10.56219693696292,session
2026-07-14 15:20:00+00:00,208.37,208.33,-1.919662139463485,session
2026-07-14 15:21:00+00:00,208.73,208.73,0.0,session
2026-07-14 15:22:00+00:00,208.94,208.94,0.0,session
2026-07-14 15:23:00+00:00,208.94,208.86,-3.828850387670446,session
2026-07-14 15:24:00+00:00,208.87,208.85,-0.9575333939770836,session
2026-07-14 15:25:00+00:00,208.85,208.74,-5.266937993774201,session
2026-07-14 15:26:00+00:00,209.14,209.05,-4.303337477287172,session
2026-07-14 15:27:00+00:00,209.14,208.97,-8.128526345987375,session
2026-07-14 15:28:00+00:00,209.18,209.2,0.9561143512759607,session
2026-07-14 15:29:00+00:00,209.28,209.22,-2.8669724770646887,session
2026-07-14 15:30:00+00:00,209.18,209.13,-2.390285878192122,session
2026-07-14 15:31:00+00:00,209.05,208.96,-4.305190145897919,session
2026-07-14 15:32:00+00:00,208.66,208.57,-4.313236844627477,session
2026-07-14 15:33:00+00:00,208.87,208.84,-1.4363000909656254,session
2026-07-14 15:34:00+00:00,209.08,209.07,-0.47828582360964766,session
2026-07-14 15:35:00+00:00,209.05,209.05,0.0,session
2026-07-14 15:36:00+00:00,209.0,209.09,4.306220095693369,session
2026-07-14 15:37:00+00:00,208.99,208.9,-4.306426144792264,session
2026-07-14 15:38:00+00:00,209.07,209.1,1.4349261013069103,session
2026-07-14 15:39:00+00:00,209.04,209.0,-1.9135093761957211,session
2026-07-14 15:40:00+00:00,208.96,208.85,-5.264165390506115,session
2026-07-14 15:41:00+00:00,208.97,208.79,-8.613676604297682,session
2026-07-14 15:42:00+00:00,208.91,208.85,-2.87205016514247,session
2026-07-14 15:43:00+00:00,209.07,208.98,-4.3047783039174,session
2026-07-14 15:44:00+00:00,209.2,209.1,-4.780114722753304,session
2026-07-14 15:45:00+00:00,209.09,209.29,9.565258979387092,session
2026-07-14 15:46:00+00:00,208.99,209.01,0.9569835877298871,session
2026-07-14 15:47:00+00:00,209.01,208.97,-1.9137840294713993,session
2026-07-14 15:48:00+00:00,209.04,209.0,-1.9135093761957211,session
2026-07-14 15:49:00+00:00,208.89,208.94,2.393604289339102,session
