ts,close_bn,close_gt,gap_bps,regime
2026-07-14 18:19:00+00:00,396.87,396.69,-4.535490210900717,session
2026-07-14 18:20:00+00:00,396.87,396.69,-4.535490210900717,session
2026-07-14 18:21:00+00:00,396.86,396.68,-4.535604495288226,session
2026-07-14 18:22:00+00:00,396.84,396.68,-4.03185162785924,session
2026-07-14 18:23:00+00:00,396.65,396.65,0.0,session
2026-07-14 18:24:00+00:00,396.75,396.52,-5.797101449276365,session
2026-07-14 18:25:00+00:00,396.94,396.63,-7.809744545774766,session
2026-07-14 18:26:00+00:00,397.2,396.91,-7.301107754279501,session
2026-07-14 18:27:00+00:00,397.24,396.99,-6.293424629946198,session
2026-07-14 18:28:00+00:00,397.17,396.99,-4.532064355313725,session
2026-07-14 18:29:00+00:00,396.77,396.64,-3.276457393451837,session
2026-07-14 18:30:00+00:00,396.55,396.41,-3.530450132391838,session
2026-07-14 18:31:00+00:00,396.84,396.44,-10.07962906964921,session
2026-07-14 18:32:00+00:00,396.79,396.64,-3.7803372060796203,session
2026-07-14 18:33:00+00:00,396.93,396.65,-7.054140528557351,session
2026-07-14 18:34:00+00:00,396.68,396.65,-0.7562770999303137,session
2026-07-14 18:35:00+00:00,396.94,397.0,1.5115634604723205,session
2026-07-14 18:36:00+00:00,396.77,396.85,2.0162814728941214,session
2026-07-14 18:37:00+00:00,396.77,396.38,-9.829372180355511,session
2026-07-14 18:38:00+00:00,396.73,396.62,-2.772666549039071,session
2026-07-14 18:39:00+00:00,396.59,396.62,0.7564487253852725,session
2026-07-14 18:40:00+00:00,396.29,396.21,-2.018723661966204,session
2026-07-14 18:41:00+00:00,395.98,395.79,-4.79822213243053,session
2026-07-14 18:42:00+00:00,396.05,395.98,-1.7674536043421618,session
2026-07-14 18:43:00+00:00,395.97,395.82,-3.7881657701344107,session
2026-07-14 18:44:00+00:00,396.3,396.04,-6.560686348725531,session
2026-07-14 18:45:00+00:00,396.25,396.04,-5.29968454258678,session
2026-07-14 18:46:00+00:00,396.52,396.14,-9.583375365681546,session
2026-07-14 18:47:00+00:00,396.38,396.37,-0.2522831626217137,session
2026-07-14 18:48:00+00:00,396.51,396.26,-6.305011222920154,session
2026-07-14 18:49:00+00:00,396.44,396.36,-2.017959842598449,session
2026-07-14 18:50:00+00:00,396.38,396.18,-5.045663252434274,session
2026-07-14 18:51:00+00:00,396.68,396.42,-6.5544015327212435,session
2026-07-14 18:52:00+00:00,396.67,396.57,-2.52098721859495,session
2026-07-14 18:53:00+00:00,396.87,396.62,-6.299291959583897,session
2026-07-14 18:54:00+00:00,397.12,396.96,-4.029008863820627,session
2026-07-14 18:55:00+00:00,397.09,397.04,-1.2591603918499228,session
2026-07-14 18:56:00+00:00,397.12,396.98,-3.5253827558412443,session
2026-07-14 18:57:00+00:00,397.02,397.01,-0.2518764797743156,session
2026-07-14 18:58:00+00:00,397.06,396.91,-3.7777665843952146,session
2026-07-14 18:59:00+00:00,397.08,397.09,0.2518384204686086,session
2026-07-14 19:00:00+00:00,397.09,396.98,-2.7701528620704963,session
2026-07-14 19:01:00+00:00,397.17,397.09,-2.014250824584618,session
2026-07-14 19:02:00+00:00,397.07,397.02,-1.2592238144415457,session
2026-07-14 19:03:00+00:00,397.12,396.99,-3.2735697018537735,session
2026-07-14 19:04:00+00:00,397.06,396.98,-2.014808845010041,session
2026-07-14 19:05:00+00:00,397.18,397.02,-4.028400221562922,session
2026-07-14 19:06:00+00:00,397.57,397.44,-3.269864426390656,session
2026-07-14 19:07:00+00:00,397.45,397.27,-4.528871556170877,session
2026-07-14 19:08:00+00:00,397.35,397.15,-5.033345916699572,session
2026-07-14 19:09:00+00:00,397.16,397.12,-1.007150770471199,session
2026-07-14 19:10:00+00:00,397.27,397.1,-4.279205578069378,session
2026-07-14 19:11:00+00:00,397.13,397.14,0.25180671316737957,session
2026-07-14 19:12:00+00:00,397.53,397.39,-3.5217467864057106,session
2026-07-14 19:13:00+00:00,397.32,397.23,-2.2651766837811227,session
2026-07-14 19:14:00+00:00,397.23,397.07,-4.027893160134521,session
2026-07-14 19:15:00+00:00,397.15,397.12,-0.7553820974437464,session
2026-07-14 19:16:00+00:00,397.19,397.07,-3.0212240992977257,session
2026-07-14 19:17:00+00:00,397.27,397.03,-6.041231404334546,session
2026-07-14 19:18:00+00:00,396.8,396.92,3.0241935483865667,session
2026-07-14 19:19:00+00:00,396.84,396.73,-2.7718979941526722,session
2026-07-14 19:20:00+00:00,396.94,396.77,-4.282763138006018,session
2026-07-14 19:21:00+00:00,396.99,396.88,-2.7708506511503472,session
2026-07-14 19:22:00+00:00,397.2,396.92,-7.049345417924346,session
2026-07-14 19:23:00+00:00,397.32,397.23,-2.2651766837811227,session
2026-07-14 19:24:00+00:00,397.3,397.21,-2.265290712308854,session
2026-07-14 19:25:00+00:00,397.14,397.17,0.7554011179933262,session
2026-07-14 19:26:00+00:00,397.55,397.29,-6.540057854357295,session
2026-07-14 19:27:00+00:00,397.43,397.35,-2.012933095135727,session
2026-07-14 19:28:00+00:00,397.04,397.32,7.0521861777139705,session
2026-07-14 19:29:00+00:00,396.95,397.13,4.5345761430914955,session
2026-07-14 19:30:00+00:00,396.64,396.77,3.277531262606548,session
2026-07-14 19:31:00+00:00,396.44,396.17,-6.810614468771847,session
2026-07-14 19:32:00+00:00,396.51,396.31,-5.044008978335457,session
2026-07-14 19:33:00+00:00,396.58,396.31,-6.808210197185582,session
2026-07-14 19:34:00+00:00,396.63,396.47,-4.033986334870399,session
2026-07-14 19:35:00+00:00,396.31,396.23,-2.0186217859752276,session
2026-07-14 19:36:00+00:00,395.96,395.92,-1.0102030508118975,session
2026-07-14 19:37:00+00:00,396.04,395.88,-4.039995960004594,session
2026-07-14 19:38:00+00:00,395.69,395.7,0.25272309130963677,session
2026-07-14 19:39:00+00:00,395.86,395.7,-4.0418329712532675,session
2026-07-14 19:40:00+00:00,395.93,395.7,-5.809107670547986,session
2026-07-14 19:41:00+00:00,395.93,395.9,-0.757709696158626,session
2026-07-14 19:42:00+00:00,396.38,396.23,-3.7842474393257053,session
2026-07-14 19:43:00+00:00,396.41,396.23,-4.540753260513508,session
2026-07-14 19:44:00+00:00,396.33,396.3,-0.7569449700994824,session
2026-07-14 19:45:00+00:00,396.27,396.38,2.7758851288273156,session
2026-07-14 19:46:00+00:00,396.36,396.33,-0.7568876778696332,session
2026-07-14 19:47:00+00:00,396.45,396.19,-6.5582040610412395,session
2026-07-14 19:48:00+00:00,396.57,396.4,-4.286758958065295,session
2026-07-14 19:49:00+00:00,396.58,396.49,-2.2694033990611207,session
2026-07-14 19:50:00+00:00,396.94,396.81,-3.2750541643566944,session
2026-07-14 19:51:00+00:00,397.03,397.1,1.7630909503063563,session
2026-07-14 19:52:00+00:00,396.75,396.88,3.276622558285869,session
2026-07-14 19:53:00+00:00,396.99,396.86,-3.2746416786311183,session
2026-07-14 19:54:00+00:00,396.4,396.4,0.0,session
2026-07-14 19:55:00+00:00,396.92,396.68,-6.046558500453214,session
2026-07-14 19:56:00+00:00,396.81,396.76,-1.2600488898972806,session
2026-07-14 19:57:00+00:00,396.93,396.66,-6.802206938250066,session
2026-07-14 19:58:00+00:00,396.57,396.78,5.295408124668111,session
2026-07-14 19:59:00+00:00,396.37,396.33,-1.0091581098470304,session
2026-07-14 20:00:00+00:00,396.42,396.34,-2.0180616517839756,closed_wd
2026-07-14 20:01:00+00:00,396.09,395.78,-7.826504077356189,closed_wd
2026-07-14 20:02:00+00:00,396.17,396.0,-4.291087159553619,closed_wd
2026-07-14 20:03:00+00:00,396.22,396.05,-4.290545656453482,closed_wd
2026-07-14 20:04:00+00:00,396.06,396.08,0.504973993837865,closed_wd
2026-07-14 20:05:00+00:00,396.32,396.2,-3.0278562777552587,closed_wd
2026-07-14 20:06:00+00:00,396.25,396.17,-2.0189274447945937,closed_wd
2026-07-14 20:07:00+00:00,396.09,395.98,-2.7771466080928064,closed_wd
2026-07-14 20:08:00+00:00,396.15,395.92,-5.805881610499997,closed_wd
2026-07-14 20:09:00+00:00,396.01,396.0,-0.2525188757862562,closed_wd
2026-07-14 20:10:00+00:00,395.86,395.92,1.5156873642196977,closed_wd
2026-07-14 20:11:00+00:00,395.82,395.8,-0.505280177858225,closed_wd
2026-07-14 20:12:00+00:00,395.52,395.7,4.550970873786753,closed_wd
2026-07-14 20:13:00+00:00,395.7,395.45,-6.317917614354629,closed_wd
2026-07-14 20:14:00+00:00,395.71,395.57,-3.53794445427158,closed_wd
2026-07-14 20:15:00+00:00,395.77,395.57,-5.053440129367814,closed_wd
2026-07-14 20:16:00+00:00,395.83,395.56,-6.821110072505743,closed_wd
2026-07-14 20:17:00+00:00,395.7,395.55,-3.790750568611889,closed_wd
2026-07-14 20:18:00+00:00,395.68,395.53,-3.790942175496692,closed_wd
2026-07-14 20:19:00+00:00,395.61,395.55,-1.5166451808601433,closed_wd
2026-07-14 20:20:00+00:00,395.62,395.47,-3.7915171123803493,closed_wd
2026-07-14 20:21:00+00:00,395.62,395.46,-4.044284919872965,closed_wd
2026-07-14 20:22:00+00:00,395.7,395.48,-5.559767500631363,closed_wd
2026-07-14 20:23:00+00:00,395.64,395.47,-4.296835507026087,closed_wd
2026-07-14 20:24:00+00:00,395.65,395.49,-4.0439782636159105,closed_wd
2026-07-14 20:25:00+00:00,395.68,395.52,-4.043671653862768,closed_wd
2026-07-14 20:26:00+00:00,395.71,395.52,-4.801496045083731,closed_wd
2026-07-14 20:27:00+00:00,395.68,395.53,-3.790942175496692,closed_wd
2026-07-14 20:28:00+00:00,395.69,395.53,-4.043569460941976,closed_wd
2026-07-14 20:29:00+00:00,395.63,395.53,-2.527614184971716,closed_wd
2026-07-14 20:30:00+00:00,395.7,395.54,-4.043467273185941,closed_wd
2026-07-14 20:31:00+00:00,395.63,395.49,-3.538659858959292,closed_wd
2026-07-14 20:32:00+00:00,395.76,395.49,-6.82231655548815,closed_wd
2026-07-14 20:33:00+00:00,395.63,395.57,-1.5165685109830296,closed_wd
2026-07-14 20:34:00+00:00,395.73,395.47,-6.570136203977173,closed_wd
2026-07-14 20:35:00+00:00,395.7,395.54,-4.043467273185941,closed_wd
2026-07-14 20:36:00+00:00,395.7,395.47,-5.812484205205415,closed_wd
2026-07-14 20:37:00+00:00,395.82,395.62,-5.0528017785855805,closed_wd
2026-07-14 20:38:00+00:00,395.87,395.64,-5.80998812741651,closed_wd
2026-07-14 20:39:00+00:00,395.81,395.61,-5.052929435840348,closed_wd
2026-07-14 20:40:00+00:00,395.76,395.67,-2.27410551849494,closed_wd
2026-07-14 20:41:00+00:00,395.77,395.63,-3.537408090557026,closed_wd
2026-07-14 20:42:00+00:00,395.68,395.64,-1.0109179134654145,closed_wd
2026-07-14 20:43:00+00:00,395.74,395.56,-4.548440895537631,closed_wd
2026-07-14 20:44:00+00:00,395.78,395.54,-6.063974935569538,closed_wd
2026-07-14 20:45:00+00:00,395.75,395.6,-3.7902716361337685,closed_wd
2026-07-14 20:46:00+00:00,395.72,395.61,-2.779743252805389,closed_wd
2026-07-14 20:47:00+00:00,395.71,395.59,-3.0325238179473857,closed_wd
2026-07-14 20:48:00+00:00,395.64,395.55,-2.2747952684254447,closed_wd
2026-07-14 20:49:00+00:00,395.67,395.53,-3.538302120454917,closed_wd
2026-07-14 20:50:00+00:00,395.67,395.56,-2.7800945232137053,closed_wd
