ts,close_bn,close_gt,gap_bps,regime
2026-07-19 04:55:00+00:00,381.96,381.64,-8.377840611581977,weekend
2026-07-19 05:00:00+00:00,381.95,381.63,-8.378059955491679,weekend
2026-07-19 05:05:00+00:00,381.96,381.68,-7.330610535133397,weekend
2026-07-19 05:10:00+00:00,381.9,381.66,-6.284367635505106,weekend
2026-07-19 05:15:00+00:00,381.86,381.65,-5.49939768501595,weekend
2026-07-19 05:20:00+00:00,381.82,381.58,-6.28568435388388,weekend
2026-07-19 05:25:00+00:00,381.82,381.58,-6.28568435388388,weekend
2026-07-19 05:30:00+00:00,381.84,381.62,-5.7615755290163495,weekend
2026-07-19 05:35:00+00:00,381.84,381.57,-7.0710245128846605,weekend
2026-07-19 05:40:00+00:00,381.84,381.56,-7.332914309657879,weekend
2026-07-19 05:45:00+00:00,381.93,381.63,-7.854842510407467,weekend
2026-07-19 05:50:00+00:00,382.04,381.75,-7.590828185530807,weekend
2026-07-19 05:55:00+00:00,382.03,381.79,-6.282229144306539,weekend
2026-07-19 06:00:00+00:00,382.0,381.79,-5.49738219895235,weekend
2026-07-19 06:05:00+00:00,381.97,381.79,-4.71241196952632,weekend
2026-07-19 06:10:00+00:00,381.87,381.7,-4.45177678267461,weekend
2026-07-19 06:15:00+00:00,382.02,381.88,-3.6647295953085024,weekend
2026-07-19 06:20:00+00:00,382.07,381.91,-4.187714293191203,weekend
2026-07-19 06:25:00+00:00,382.08,381.91,-4.449329983248207,weekend
2026-07-19 06:30:00+00:00,382.07,381.93,-3.664250006543135,weekend
2026-07-19 06:35:00+00:00,382.24,382.0,-6.2787777312689474,weekend
2026-07-19 06:40:00+00:00,382.29,382.22,-1.831070653168787,weekend
2026-07-19 06:45:00+00:00,382.24,382.15,-2.354541649226549,weekend
2026-07-19 06:50:00+00:00,381.97,381.96,-0.26180066497460963,weekend
2026-07-19 06:55:00+00:00,382.06,381.92,-3.664345914253797,weekend
2026-07-19 07:00:00+00:00,382.02,381.86,-4.188262394637654,weekend
2026-07-19 07:05:00+00:00,381.98,381.85,-3.4033195455263066,weekend
2026-07-19 07:10:00+00:00,382.11,381.93,-4.7106854047263,weekend
2026-07-19 07:15:00+00:00,382.18,381.93,-6.541420273169507,weekend
2026-07-19 07:20:00+00:00,382.22,381.97,-6.540735701952016,weekend
2026-07-19 07:25:00+00:00,382.07,381.9,-4.449446436517457,weekend
2026-07-19 07:30:00+00:00,382.09,381.91,-4.710931979374777,weekend
2026-07-19 07:35:00+00:00,382.35,382.15,-5.230809467766662,weekend
2026-07-19 07:40:00+00:00,382.53,382.34,-4.9669306982458306,weekend
2026-07-19 07:45:00+00:00,382.51,382.35,-4.182897179157985,weekend
2026-07-19 07:50:00+00:00,382.5,382.36,-3.660130718954324,weekend
2026-07-19 07:55:00+00:00,382.51,382.36,-3.921466105460958,weekend
2026-07-19 08:00:00+00:00,382.55,382.4,-3.921056071102269,weekend
2026-07-19 08:05:00+00:00,382.68,382.51,-4.442353924950515,weekend
2026-07-19 08:10:00+00:00,382.62,382.5,-3.136270973812527,weekend
2026-07-19 08:15:00+00:00,382.61,382.43,-4.704529416377223,weekend
2026-07-19 08:20:00+00:00,382.76,382.43,-8.621590552826408,weekend
2026-07-19 08:25:00+00:00,382.91,382.69,-5.745475438093672,weekend
2026-07-19 08:30:00+00:00,383.0,382.75,-6.527415143603443,weekend
2026-07-19 08:35:00+00:00,382.92,382.74,-4.700720777186529,weekend
2026-07-19 08:40:00+00:00,382.78,382.56,-5.747426720308368,weekend
2026-07-19 08:45:00+00:00,383.09,382.88,-5.481740583151984,weekend
2026-07-19 08:50:00+00:00,383.31,383.17,-3.6523962328138815,weekend
2026-07-19 08:55:00+00:00,383.06,382.99,-1.827389965017856,weekend
2026-07-19 09:00:00+00:00,381.75,381.58,-4.453176162410033,weekend
2026-07-19 09:05:00+00:00,381.61,381.42,-4.978905164958469,weekend
2026-07-19 09:10:00+00:00,381.52,381.39,-3.407422939819549,weekend
2026-07-19 09:15:00+00:00,381.51,381.35,-4.193861235615159,weekend
2026-07-19 09:20:00+00:00,381.55,381.25,-7.8626654435853816,weekend
2026-07-19 09:25:00+00:00,381.53,381.28,-6.552564673812933,weekend
2026-07-19 09:30:00+00:00,381.55,381.28,-7.076398899228398,weekend
2026-07-19 09:35:00+00:00,381.54,381.34,-5.241914347120513,weekend
2026-07-19 09:40:00+00:00,381.6,381.43,-4.454926624738453,weekend
2026-07-19 09:45:00+00:00,381.65,381.43,-5.764443862176227,weekend
2026-07-19 09:50:00+00:00,381.68,381.44,-6.287989939216532,weekend
2026-07-19 09:55:00+00:00,381.69,381.63,-1.5719562996152625,weekend
2026-07-19 10:00:00+00:00,381.72,381.61,-2.881693387823958,weekend
2026-07-19 10:05:00+00:00,381.68,381.6,-2.0959966464051405,weekend
2026-07-19 10:10:00+00:00,381.74,381.53,-5.501126421125768,weekend
2026-07-19 10:15:00+00:00,381.76,381.5,-6.81056160938831,weekend
2026-07-19 10:20:00+00:00,381.82,381.69,-3.404745691687472,weekend
2026-07-19 10:25:00+00:00,381.85,381.77,-2.0950635066141476,weekend
2026-07-19 10:30:00+00:00,381.82,381.8,-0.5238070294899533,weekend
2026-07-19 10:35:00+00:00,381.82,381.72,-2.6190351474508766,weekend
2026-07-19 10:40:00+00:00,381.79,381.7,-2.357316849578295,weekend
2026-07-19 10:45:00+00:00,381.89,381.72,-4.451543638219757,weekend
2026-07-19 10:50:00+00:00,381.84,381.73,-2.8807877645076196,weekend
2026-07-19 10:55:00+00:00,381.75,381.85,2.619515389652438,weekend
2026-07-19 11:00:00+00:00,381.74,381.71,-0.7858752030187599,weekend
2026-07-19 11:05:00+00:00,381.81,381.84,0.7857311228098851,weekend
2026-07-19 11:10:00+00:00,381.86,381.87,0.2618760802386433,weekend
2026-07-19 11:15:00+00:00,381.83,381.9,1.833276589058297,weekend
2026-07-19 11:20:00+00:00,381.79,381.88,2.3573168495771846,weekend
2026-07-19 11:25:00+00:00,381.8,381.88,2.095337873231351,weekend
2026-07-19 11:30:00+00:00,381.89,381.88,-0.2618555081301821,weekend
2026-07-19 11:35:00+00:00,381.78,381.87,2.357378595003734,weekend
2026-07-19 11:40:00+00:00,381.66,381.84,4.716239584969806,weekend
2026-07-19 11:45:00+00:00,381.69,381.88,4.977861615447221,weekend
2026-07-19 11:50:00+00:00,381.7,381.93,6.025674613572285,weekend
2026-07-19 11:55:00+00:00,381.53,381.68,3.931538804289314,weekend
2026-07-19 12:00:00+00:00,381.65,381.69,1.0480807022150707,weekend
2026-07-19 12:05:00+00:00,381.64,381.65,0.2620270411912706,weekend
2026-07-19 12:10:00+00:00,381.58,381.66,2.0965459405641873,weekend
2026-07-19 12:15:00+00:00,381.56,381.61,1.3104098962157806,weekend
2026-07-19 12:20:00+00:00,381.68,381.8,3.1439949696077107,weekend
2026-07-19 12:25:00+00:00,381.69,381.72,0.7859781498087415,weekend
2026-07-19 12:30:00+00:00,381.52,381.53,0.2621094569099647,weekend
2026-07-19 12:35:00+00:00,381.6,381.65,1.310272536685364,weekend
2026-07-19 12:40:00+00:00,381.71,381.66,-1.3098949464240839,weekend
2026-07-19 12:45:00+00:00,381.73,381.75,0.5239305268123218,weekend
2026-07-19 12:50:00+00:00,381.79,381.88,2.3573168495771846,weekend
2026-07-19 12:55:00+00:00,381.84,381.79,-1.3094489838660905,weekend
2026-07-19 13:00:00+00:00,381.85,381.82,-0.7856488149804441,weekend
2026-07-19 13:05:00+00:00,381.92,381.82,-2.618349392543573,weekend
